,W,H,C_IN,KERNEL_SIZE,C_OUT (filters count),STRIDE,PAD,,Layer name
,256,256,16,5,1024,2,0,,Test 3807
,256,256,16,5,1024,2,1,,Test 3808
,256,256,16,7,8,1,0,,Test 3809
,256,256,16,7,8,1,1,,Test 3810
,256,256,16,7,8,2,0,,Test 3811
,256,256,16,7,8,2,1,,Test 3812
,256,256,16,7,16,1,0,,Test 3813
,256,256,16,7,16,1,1,,Test 3814
,256,256,16,7,16,2,0,,Test 3815
,256,256,16,7,16,2,1,,Test 3816
,256,256,16,7,32,1,0,,Test 3817
,256,256,16,7,32,1,1,,Test 3818
,256,256,16,7,32,2,0,,Test 3819
,256,256,16,7,32,2,1,,Test 3820
,256,256,16,7,64,1,0,,Test 3821
,256,256,16,7,64,1,1,,Test 3822
,256,256,16,7,64,2,0,,Test 3823
,256,256,16,7,64,2,1,,Test 3824
,256,256,16,7,128,1,0,,Test 3825
,256,256,16,7,128,1,1,,Test 3826
,256,256,16,7,128,2,0,,Test 3827
,256,256,16,7,128,2,1,,Test 3828
,256,256,16,7,256,1,0,,Test 3829
,256,256,16,7,256,1,1,,Test 3830
,256,256,16,7,256,2,0,,Test 3831
,256,256,16,7,256,2,1,,Test 3832
,256,256,16,7,512,1,0,,Test 3833
,256,256,16,7,512,1,1,,Test 3834
,256,256,16,7,512,2,0,,Test 3835
,256,256,16,7,512,2,1,,Test 3836
,256,256,16,7,1024,1,0,,Test 3837
,256,256,16,7,1024,1,1,,Test 3838
,256,256,16,7,1024,2,0,,Test 3839
,256,256,16,7,1024,2,1,,Test 3840
,256,256,32,1,8,1,0,,Test 3841
,256,256,32,1,8,1,1,,Test 3842
,256,256,32,1,8,2,0,,Test 3843
,256,256,32,1,8,2,1,,Test 3844
,256,256,32,1,16,1,0,,Test 3845
,256,256,32,1,16,1,1,,Test 3846
,256,256,32,1,16,2,0,,Test 3847
,256,256,32,1,16,2,1,,Test 3848
,256,256,32,1,32,1,0,,Test 3849
,256,256,32,1,32,1,1,,Test 3850
,256,256,32,1,32,2,0,,Test 3851
,256,256,32,1,32,2,1,,Test 3852
,256,256,32,1,64,1,0,,Test 3853
,256,256,32,1,64,1,1,,Test 3854
,256,256,32,1,64,2,0,,Test 3855
,256,256,32,1,64,2,1,,Test 3856
,256,256,32,1,128,1,0,,Test 3857
,256,256,32,1,128,1,1,,Test 3858
,256,256,32,1,128,2,0,,Test 3859
,256,256,32,1,128,2,1,,Test 3860
,256,256,32,1,256,1,0,,Test 3861
,256,256,32,1,256,1,1,,Test 3862
,256,256,32,1,256,2,0,,Test 3863
,256,256,32,1,256,2,1,,Test 3864
,256,256,32,1,512,1,0,,Test 3865
,256,256,32,1,512,1,1,,Test 3866
,256,256,32,1,512,2,0,,Test 3867
,256,256,32,1,512,2,1,,Test 3868
,256,256,32,1,1024,1,0,,Test 3869
,256,256,32,1,1024,1,1,,Test 3870
,256,256,32,1,1024,2,0,,Test 3871
,256,256,32,1,1024,2,1,,Test 3872
,256,256,32,3,8,1,0,,Test 3873
,256,256,32,3,8,1,1,,Test 3874
,256,256,32,3,8,2,0,,Test 3875
,256,256,32,3,8,2,1,,Test 3876
,256,256,32,3,16,1,0,,Test 3877
,256,256,32,3,16,1,1,,Test 3878
,256,256,32,3,16,2,0,,Test 3879
,256,256,32,3,16,2,1,,Test 3880
,256,256,32,3,32,1,0,,Test 3881
,256,256,32,3,32,1,1,,Test 3882
,256,256,32,3,32,2,0,,Test 3883
,256,256,32,3,32,2,1,,Test 3884
,256,256,32,3,64,1,0,,Test 3885
,256,256,32,3,64,1,1,,Test 3886
,256,256,32,3,64,2,0,,Test 3887
,256,256,32,3,64,2,1,,Test 3888
,256,256,32,3,128,1,0,,Test 3889
,256,256,32,3,128,1,1,,Test 3890
,256,256,32,3,128,2,0,,Test 3891
,256,256,32,3,128,2,1,,Test 3892
,256,256,32,3,256,1,0,,Test 3893
,256,256,32,3,256,1,1,,Test 3894
,256,256,32,3,256,2,0,,Test 3895
,256,256,32,3,256,2,1,,Test 3896
,256,256,32,3,512,1,0,,Test 3897
,256,256,32,3,512,1,1,,Test 3898
,256,256,32,3,512,2,0,,Test 3899
,256,256,32,3,512,2,1,,Test 3900
,256,256,32,3,1024,1,0,,Test 3901
,256,256,32,3,1024,1,1,,Test 3902
,256,256,32,3,1024,2,0,,Test 3903
,256,256,32,3,1024,2,1,,Test 3904
,256,256,32,5,8,1,0,,Test 3905
,256,256,32,5,8,1,1,,Test 3906
,256,256,32,5,8,2,0,,Test 3907
,256,256,32,5,8,2,1,,Test 3908
,256,256,32,5,16,1,0,,Test 3909
,256,256,32,5,16,1,1,,Test 3910
,256,256,32,5,16,2,0,,Test 3911
,256,256,32,5,16,2,1,,Test 3912
,256,256,32,5,32,1,0,,Test 3913
,256,256,32,5,32,1,1,,Test 3914
,256,256,32,5,32,2,0,,Test 3915
,256,256,32,5,32,2,1,,Test 3916
,256,256,32,5,64,1,0,,Test 3917
,256,256,32,5,64,1,1,,Test 3918
,256,256,32,5,64,2,0,,Test 3919
,256,256,32,5,64,2,1,,Test 3920
,256,256,32,5,128,1,0,,Test 3921
,256,256,32,5,128,1,1,,Test 3922
,256,256,32,5,128,2,0,,Test 3923
,256,256,32,5,128,2,1,,Test 3924
,256,256,32,5,256,1,0,,Test 3925
,256,256,32,5,256,1,1,,Test 3926
,256,256,32,5,256,2,0,,Test 3927
,256,256,32,5,256,2,1,,Test 3928
,256,256,32,5,512,1,0,,Test 3929
,256,256,32,5,512,1,1,,Test 3930
,256,256,32,5,512,2,0,,Test 3931
,256,256,32,5,512,2,1,,Test 3932
,256,256,32,5,1024,1,0,,Test 3933
,256,256,32,5,1024,1,1,,Test 3934
,256,256,32,5,1024,2,0,,Test 3935
,256,256,32,5,1024,2,1,,Test 3936
,256,256,32,7,8,1,0,,Test 3937
,256,256,32,7,8,1,1,,Test 3938
,256,256,32,7,8,2,0,,Test 3939
,256,256,32,7,8,2,1,,Test 3940
,256,256,32,7,16,1,0,,Test 3941
,256,256,32,7,16,1,1,,Test 3942
,256,256,32,7,16,2,0,,Test 3943
,256,256,32,7,16,2,1,,Test 3944
,256,256,32,7,32,1,0,,Test 3945
,256,256,32,7,32,1,1,,Test 3946
,256,256,32,7,32,2,0,,Test 3947
,256,256,32,7,32,2,1,,Test 3948
,256,256,32,7,64,1,0,,Test 3949
,256,256,32,7,64,1,1,,Test 3950
,256,256,32,7,64,2,0,,Test 3951
,256,256,32,7,64,2,1,,Test 3952
,256,256,32,7,128,1,0,,Test 3953
,256,256,32,7,128,1,1,,Test 3954
,256,256,32,7,128,2,0,,Test 3955
,256,256,32,7,128,2,1,,Test 3956
,256,256,32,7,256,1,0,,Test 3957
,256,256,32,7,256,1,1,,Test 3958
,256,256,32,7,256,2,0,,Test 3959
,256,256,32,7,256,2,1,,Test 3960
,256,256,32,7,512,1,0,,Test 3961
,256,256,32,7,512,1,1,,Test 3962
,256,256,32,7,512,2,0,,Test 3963
,256,256,32,7,512,2,1,,Test 3964
,256,256,32,7,1024,1,0,,Test 3965
,256,256,32,7,1024,1,1,,Test 3966
,256,256,32,7,1024,2,0,,Test 3967
,256,256,32,7,1024,2,1,,Test 3968
,256,256,64,1,8,1,0,,Test 3969
,256,256,64,1,8,1,1,,Test 3970
,256,256,64,1,8,2,0,,Test 3971
,256,256,64,1,8,2,1,,Test 3972
,256,256,64,1,16,1,0,,Test 3973
,256,256,64,1,16,1,1,,Test 3974
,256,256,64,1,16,2,0,,Test 3975
,256,256,64,1,16,2,1,,Test 3976
,256,256,64,1,32,1,0,,Test 3977
,256,256,64,1,32,1,1,,Test 3978
,256,256,64,1,32,2,0,,Test 3979
,256,256,64,1,32,2,1,,Test 3980
,256,256,64,1,64,1,0,,Test 3981
,256,256,64,1,64,1,1,,Test 3982
,256,256,64,1,64,2,0,,Test 3983
,256,256,64,1,64,2,1,,Test 3984
,256,256,64,1,128,1,0,,Test 3985
,256,256,64,1,128,1,1,,Test 3986
,256,256,64,1,128,2,0,,Test 3987
,256,256,64,1,128,2,1,,Test 3988
,256,256,64,1,256,1,0,,Test 3989
,256,256,64,1,256,1,1,,Test 3990
,256,256,64,1,256,2,0,,Test 3991
,256,256,64,1,256,2,1,,Test 3992
,256,256,64,1,512,1,0,,Test 3993
,256,256,64,1,512,1,1,,Test 3994
,256,256,64,1,512,2,0,,Test 3995
,256,256,64,1,512,2,1,,Test 3996
,256,256,64,1,1024,1,0,,Test 3997
,256,256,64,1,1024,1,1,,Test 3998
,256,256,64,1,1024,2,0,,Test 3999
,256,256,64,1,1024,2,1,,Test 4000
,256,256,64,3,8,1,0,,Test 4001
,256,256,64,3,8,1,1,,Test 4002
,256,256,64,3,8,2,0,,Test 4003
,256,256,64,3,8,2,1,,Test 4004
,256,256,64,3,16,1,0,,Test 4005
,256,256,64,3,16,1,1,,Test 4006
,256,256,64,3,16,2,0,,Test 4007
,256,256,64,3,16,2,1,,Test 4008
,256,256,64,3,32,1,0,,Test 4009
,256,256,64,3,32,1,1,,Test 4010
,256,256,64,3,32,2,0,,Test 4011
,256,256,64,3,32,2,1,,Test 4012
,256,256,64,3,64,1,0,,Test 4013
,256,256,64,3,64,1,1,,Test 4014
,256,256,64,3,64,2,0,,Test 4015
,256,256,64,3,64,2,1,,Test 4016
,256,256,64,3,128,1,0,,Test 4017
,256,256,64,3,128,1,1,,Test 4018
,256,256,64,3,128,2,0,,Test 4019
,256,256,64,3,128,2,1,,Test 4020
,256,256,64,3,256,1,0,,Test 4021
,256,256,64,3,256,1,1,,Test 4022
,256,256,64,3,256,2,0,,Test 4023
,256,256,64,3,256,2,1,,Test 4024
,256,256,64,3,512,1,0,,Test 4025
,256,256,64,3,512,1,1,,Test 4026
,256,256,64,3,512,2,0,,Test 4027
,256,256,64,3,512,2,1,,Test 4028
,256,256,64,3,1024,1,0,,Test 4029
,256,256,64,3,1024,1,1,,Test 4030
,256,256,64,3,1024,2,0,,Test 4031
,256,256,64,3,1024,2,1,,Test 4032
,256,256,64,5,8,1,0,,Test 4033
,256,256,64,5,8,1,1,,Test 4034
,256,256,64,5,8,2,0,,Test 4035
,256,256,64,5,8,2,1,,Test 4036
,256,256,64,5,16,1,0,,Test 4037
,256,256,64,5,16,1,1,,Test 4038
,256,256,64,5,16,2,0,,Test 4039
,256,256,64,5,16,2,1,,Test 4040
,256,256,64,5,32,1,0,,Test 4041
,256,256,64,5,32,1,1,,Test 4042
,256,256,64,5,32,2,0,,Test 4043
,256,256,64,5,32,2,1,,Test 4044
,256,256,64,5,64,1,0,,Test 4045
,256,256,64,5,64,1,1,,Test 4046
,256,256,64,5,64,2,0,,Test 4047
,256,256,64,5,64,2,1,,Test 4048
,256,256,64,5,128,1,0,,Test 4049
,256,256,64,5,128,1,1,,Test 4050
,256,256,64,5,128,2,0,,Test 4051
,256,256,64,5,128,2,1,,Test 4052
,256,256,64,5,256,1,0,,Test 4053
,256,256,64,5,256,1,1,,Test 4054
,256,256,64,5,256,2,0,,Test 4055
,256,256,64,5,256,2,1,,Test 4056
,256,256,64,5,512,1,0,,Test 4057
,256,256,64,5,512,1,1,,Test 4058
,256,256,64,5,512,2,0,,Test 4059
,256,256,64,5,512,2,1,,Test 4060
,256,256,64,5,1024,1,0,,Test 4061
,256,256,64,5,1024,1,1,,Test 4062
,256,256,64,5,1024,2,0,,Test 4063
,256,256,64,5,1024,2,1,,Test 4064
,256,256,64,7,8,1,0,,Test 4065
,256,256,64,7,8,1,1,,Test 4066
,256,256,64,7,8,2,0,,Test 4067
,256,256,64,7,8,2,1,,Test 4068
,256,256,64,7,16,1,0,,Test 4069
,256,256,64,7,16,1,1,,Test 4070
,256,256,64,7,16,2,0,,Test 4071
,256,256,64,7,16,2,1,,Test 4072
,256,256,64,7,32,1,0,,Test 4073
,256,256,64,7,32,1,1,,Test 4074
,256,256,64,7,32,2,0,,Test 4075
,256,256,64,7,32,2,1,,Test 4076
,256,256,64,7,64,1,0,,Test 4077
,256,256,64,7,64,1,1,,Test 4078
,256,256,64,7,64,2,0,,Test 4079
,256,256,64,7,64,2,1,,Test 4080
,256,256,64,7,128,1,0,,Test 4081
,256,256,64,7,128,1,1,,Test 4082
,256,256,64,7,128,2,0,,Test 4083
,256,256,64,7,128,2,1,,Test 4084
,256,256,64,7,256,1,0,,Test 4085
,256,256,64,7,256,1,1,,Test 4086
,256,256,64,7,256,2,0,,Test 4087
,256,256,64,7,256,2,1,,Test 4088
,256,256,64,7,512,1,0,,Test 4089
,256,256,64,7,512,1,1,,Test 4090
,256,256,64,7,512,2,0,,Test 4091
,256,256,64,7,512,2,1,,Test 4092
,256,256,64,7,1024,1,0,,Test 4093
,256,256,64,7,1024,1,1,,Test 4094
,256,256,64,7,1024,2,0,,Test 4095
,256,256,64,7,1024,2,1,,Test 4096
,256,256,128,1,8,1,0,,Test 4097
,256,256,128,1,8,1,1,,Test 4098
,256,256,128,1,8,2,0,,Test 4099
,256,256,128,1,8,2,1,,Test 4100
,256,256,128,1,16,1,0,,Test 4101
,256,256,128,1,16,1,1,,Test 4102
,256,256,128,1,16,2,0,,Test 4103
,256,256,128,1,16,2,1,,Test 4104
,256,256,128,1,32,1,0,,Test 4105
,256,256,128,1,32,1,1,,Test 4106
,256,256,128,1,32,2,0,,Test 4107
,256,256,128,1,32,2,1,,Test 4108
,256,256,128,1,64,1,0,,Test 4109
,256,256,128,1,64,1,1,,Test 4110
,256,256,128,1,64,2,0,,Test 4111
,256,256,128,1,64,2,1,,Test 4112
,256,256,128,1,128,1,0,,Test 4113
,256,256,128,1,128,1,1,,Test 4114
,256,256,128,1,128,2,0,,Test 4115
,256,256,128,1,128,2,1,,Test 4116
,256,256,128,1,256,1,0,,Test 4117
,256,256,128,1,256,1,1,,Test 4118
,256,256,128,1,256,2,0,,Test 4119
,256,256,128,1,256,2,1,,Test 4120
,256,256,128,1,512,1,0,,Test 4121
,256,256,128,1,512,1,1,,Test 4122
,256,256,128,1,512,2,0,,Test 4123
,256,256,128,1,512,2,1,,Test 4124
,256,256,128,1,1024,1,0,,Test 4125
,256,256,128,1,1024,1,1,,Test 4126
,256,256,128,1,1024,2,0,,Test 4127
,256,256,128,1,1024,2,1,,Test 4128
,256,256,128,3,8,1,0,,Test 4129
,256,256,128,3,8,1,1,,Test 4130
,256,256,128,3,8,2,0,,Test 4131
,256,256,128,3,8,2,1,,Test 4132
,256,256,128,3,16,1,0,,Test 4133
,256,256,128,3,16,1,1,,Test 4134
,256,256,128,3,16,2,0,,Test 4135
,256,256,128,3,16,2,1,,Test 4136
,256,256,128,3,32,1,0,,Test 4137
,256,256,128,3,32,1,1,,Test 4138
,256,256,128,3,32,2,0,,Test 4139
,256,256,128,3,32,2,1,,Test 4140
,256,256,128,3,64,1,0,,Test 4141
,256,256,128,3,64,1,1,,Test 4142
,256,256,128,3,64,2,0,,Test 4143
,256,256,128,3,64,2,1,,Test 4144
,256,256,128,3,128,1,0,,Test 4145
,256,256,128,3,128,1,1,,Test 4146
,256,256,128,3,128,2,0,,Test 4147
,256,256,128,3,128,2,1,,Test 4148
,256,256,128,3,256,1,0,,Test 4149
,256,256,128,3,256,1,1,,Test 4150
,256,256,128,3,256,2,0,,Test 4151
,256,256,128,3,256,2,1,,Test 4152
,256,256,128,3,512,1,0,,Test 4153
,256,256,128,3,512,1,1,,Test 4154
,256,256,128,3,512,2,0,,Test 4155
,256,256,128,3,512,2,1,,Test 4156
,256,256,128,3,1024,1,0,,Test 4157
,256,256,128,3,1024,1,1,,Test 4158
,256,256,128,3,1024,2,0,,Test 4159
,256,256,128,3,1024,2,1,,Test 4160
,256,256,128,5,8,1,0,,Test 4161
,256,256,128,5,8,1,1,,Test 4162
,256,256,128,5,8,2,0,,Test 4163
,256,256,128,5,8,2,1,,Test 4164
,256,256,128,5,16,1,0,,Test 4165
,256,256,128,5,16,1,1,,Test 4166
,256,256,128,5,16,2,0,,Test 4167
,256,256,128,5,16,2,1,,Test 4168
,256,256,128,5,32,1,0,,Test 4169
,256,256,128,5,32,1,1,,Test 4170
,256,256,128,5,32,2,0,,Test 4171
,256,256,128,5,32,2,1,,Test 4172
,256,256,128,5,64,1,0,,Test 4173
,256,256,128,5,64,1,1,,Test 4174
,256,256,128,5,64,2,0,,Test 4175
,256,256,128,5,64,2,1,,Test 4176
,256,256,128,5,128,1,0,,Test 4177
,256,256,128,5,128,1,1,,Test 4178
,256,256,128,5,128,2,0,,Test 4179
,256,256,128,5,128,2,1,,Test 4180
,256,256,128,5,256,1,0,,Test 4181
,256,256,128,5,256,1,1,,Test 4182
,256,256,128,5,256,2,0,,Test 4183
,256,256,128,5,256,2,1,,Test 4184
,256,256,128,5,512,1,0,,Test 4185
,256,256,128,5,512,1,1,,Test 4186
,256,256,128,5,512,2,0,,Test 4187
,256,256,128,5,512,2,1,,Test 4188
,256,256,128,5,1024,1,0,,Test 4189
,256,256,128,5,1024,1,1,,Test 4190
,256,256,128,5,1024,2,0,,Test 4191
,256,256,128,5,1024,2,1,,Test 4192
,256,256,128,7,8,1,0,,Test 4193
,256,256,128,7,8,1,1,,Test 4194
,256,256,128,7,8,2,0,,Test 4195
,256,256,128,7,8,2,1,,Test 4196
,256,256,128,7,16,1,0,,Test 4197
,256,256,128,7,16,1,1,,Test 4198
,256,256,128,7,16,2,0,,Test 4199
,256,256,128,7,16,2,1,,Test 4200
,256,256,128,7,32,1,0,,Test 4201
,256,256,128,7,32,1,1,,Test 4202
,256,256,128,7,32,2,0,,Test 4203
,256,256,128,7,32,2,1,,Test 4204
,256,256,128,7,64,1,0,,Test 4205
,256,256,128,7,64,1,1,,Test 4206
,256,256,128,7,64,2,0,,Test 4207
,256,256,128,7,64,2,1,,Test 4208
,256,256,128,7,128,1,0,,Test 4209
,256,256,128,7,128,1,1,,Test 4210
,256,256,128,7,128,2,0,,Test 4211
,256,256,128,7,128,2,1,,Test 4212
,256,256,128,7,256,1,0,,Test 4213
,256,256,128,7,256,1,1,,Test 4214
,256,256,128,7,256,2,0,,Test 4215
,256,256,128,7,256,2,1,,Test 4216
,256,256,128,7,512,1,0,,Test 4217
,256,256,128,7,512,1,1,,Test 4218
,256,256,128,7,512,2,0,,Test 4219
,256,256,128,7,512,2,1,,Test 4220
,256,256,128,7,1024,1,0,,Test 4221
,256,256,128,7,1024,1,1,,Test 4222
,256,256,128,7,1024,2,0,,Test 4223
,256,256,128,7,1024,2,1,,Test 4224
,256,256,256,1,8,1,0,,Test 4225
,256,256,256,1,8,1,1,,Test 4226
,256,256,256,1,8,2,0,,Test 4227
,256,256,256,1,8,2,1,,Test 4228
,256,256,256,1,16,1,0,,Test 4229
,256,256,256,1,16,1,1,,Test 4230
,256,256,256,1,16,2,0,,Test 4231
,256,256,256,1,16,2,1,,Test 4232
,256,256,256,1,32,1,0,,Test 4233
,256,256,256,1,32,1,1,,Test 4234
,256,256,256,1,32,2,0,,Test 4235
,256,256,256,1,32,2,1,,Test 4236
,256,256,256,1,64,1,0,,Test 4237
,256,256,256,1,64,1,1,,Test 4238
,256,256,256,1,64,2,0,,Test 4239
,256,256,256,1,64,2,1,,Test 4240
,256,256,256,1,128,1,0,,Test 4241
,256,256,256,1,128,1,1,,Test 4242
,256,256,256,1,128,2,0,,Test 4243
,256,256,256,1,128,2,1,,Test 4244
,256,256,256,1,256,1,0,,Test 4245
,256,256,256,1,256,1,1,,Test 4246
,256,256,256,1,256,2,0,,Test 4247
,256,256,256,1,256,2,1,,Test 4248
,256,256,256,1,512,1,0,,Test 4249
,256,256,256,1,512,1,1,,Test 4250
,256,256,256,1,512,2,0,,Test 4251
,256,256,256,1,512,2,1,,Test 4252
,256,256,256,1,1024,1,0,,Test 4253
,256,256,256,1,1024,1,1,,Test 4254
,256,256,256,1,1024,2,0,,Test 4255
,256,256,256,1,1024,2,1,,Test 4256
,256,256,256,3,8,1,0,,Test 4257
,256,256,256,3,8,1,1,,Test 4258
,256,256,256,3,8,2,0,,Test 4259
,256,256,256,3,8,2,1,,Test 4260
,256,256,256,3,16,1,0,,Test 4261
,256,256,256,3,16,1,1,,Test 4262
,256,256,256,3,16,2,0,,Test 4263
,256,256,256,3,16,2,1,,Test 4264
,256,256,256,3,32,1,0,,Test 4265
,256,256,256,3,32,1,1,,Test 4266
,256,256,256,3,32,2,0,,Test 4267
,256,256,256,3,32,2,1,,Test 4268
,256,256,256,3,64,1,0,,Test 4269
,256,256,256,3,64,1,1,,Test 4270
,256,256,256,3,64,2,0,,Test 4271
,256,256,256,3,64,2,1,,Test 4272
,256,256,256,3,128,1,0,,Test 4273
,256,256,256,3,128,1,1,,Test 4274
,256,256,256,3,128,2,0,,Test 4275
,256,256,256,3,128,2,1,,Test 4276
,256,256,256,3,256,1,0,,Test 4277
,256,256,256,3,256,1,1,,Test 4278
,256,256,256,3,256,2,0,,Test 4279
,256,256,256,3,256,2,1,,Test 4280
,256,256,256,3,512,1,0,,Test 4281
,256,256,256,3,512,1,1,,Test 4282
,256,256,256,3,512,2,0,,Test 4283
,256,256,256,3,512,2,1,,Test 4284
,256,256,256,3,1024,1,0,,Test 4285
,256,256,256,3,1024,1,1,,Test 4286
,256,256,256,3,1024,2,0,,Test 4287
,256,256,256,3,1024,2,1,,Test 4288
,256,256,256,5,8,1,0,,Test 4289
,256,256,256,5,8,1,1,,Test 4290
,256,256,256,5,8,2,0,,Test 4291
,256,256,256,5,8,2,1,,Test 4292
,256,256,256,5,16,1,0,,Test 4293
,256,256,256,5,16,1,1,,Test 4294
,256,256,256,5,16,2,0,,Test 4295
,256,256,256,5,16,2,1,,Test 4296
,256,256,256,5,32,1,0,,Test 4297
,256,256,256,5,32,1,1,,Test 4298
,256,256,256,5,32,2,0,,Test 4299
,256,256,256,5,32,2,1,,Test 4300
,256,256,256,5,64,1,0,,Test 4301
,256,256,256,5,64,1,1,,Test 4302
,256,256,256,5,64,2,0,,Test 4303
,256,256,256,5,64,2,1,,Test 4304
,256,256,256,5,128,1,0,,Test 4305
,256,256,256,5,128,1,1,,Test 4306
,256,256,256,5,128,2,0,,Test 4307
,256,256,256,5,128,2,1,,Test 4308
,256,256,256,5,256,1,0,,Test 4309
,256,256,256,5,256,1,1,,Test 4310
,256,256,256,5,256,2,0,,Test 4311
,256,256,256,5,256,2,1,,Test 4312
,256,256,256,5,512,1,0,,Test 4313
,256,256,256,5,512,1,1,,Test 4314
,256,256,256,5,512,2,0,,Test 4315
,256,256,256,5,512,2,1,,Test 4316
,256,256,256,5,1024,1,0,,Test 4317
,256,256,256,5,1024,1,1,,Test 4318
,256,256,256,5,1024,2,0,,Test 4319
,256,256,256,5,1024,2,1,,Test 4320
,256,256,256,7,8,1,0,,Test 4321
,256,256,256,7,8,1,1,,Test 4322
,256,256,256,7,8,2,0,,Test 4323
,256,256,256,7,8,2,1,,Test 4324
,256,256,256,7,16,1,0,,Test 4325
,256,256,256,7,16,1,1,,Test 4326
,256,256,256,7,16,2,0,,Test 4327
,256,256,256,7,16,2,1,,Test 4328
,256,256,256,7,32,1,0,,Test 4329
,256,256,256,7,32,1,1,,Test 4330
,256,256,256,7,32,2,0,,Test 4331
,256,256,256,7,32,2,1,,Test 4332
,256,256,256,7,64,1,0,,Test 4333
,256,256,256,7,64,1,1,,Test 4334
,256,256,256,7,64,2,0,,Test 4335
,256,256,256,7,64,2,1,,Test 4336
,256,256,256,7,128,1,0,,Test 4337
,256,256,256,7,128,1,1,,Test 4338
,256,256,256,7,128,2,0,,Test 4339
,256,256,256,7,128,2,1,,Test 4340
,256,256,256,7,256,1,0,,Test 4341
,256,256,256,7,256,1,1,,Test 4342
,256,256,256,7,256,2,0,,Test 4343
,256,256,256,7,256,2,1,,Test 4344
,256,256,256,7,512,1,0,,Test 4345
,256,256,256,7,512,1,1,,Test 4346
,256,256,256,7,512,2,0,,Test 4347
,256,256,256,7,512,2,1,,Test 4348
,256,256,256,7,1024,1,0,,Test 4349
,256,256,256,7,1024,1,1,,Test 4350
,256,256,256,7,1024,2,0,,Test 4351
,256,256,256,7,1024,2,1,,Test 4352
,256,256,512,1,8,1,0,,Test 4353
,256,256,512,1,8,1,1,,Test 4354
,256,256,512,1,8,2,0,,Test 4355
,256,256,512,1,8,2,1,,Test 4356
,256,256,512,1,16,1,0,,Test 4357
,256,256,512,1,16,1,1,,Test 4358
,256,256,512,1,16,2,0,,Test 4359
,256,256,512,1,16,2,1,,Test 4360
,256,256,512,1,32,1,0,,Test 4361
,256,256,512,1,32,1,1,,Test 4362
,256,256,512,1,32,2,0,,Test 4363
,256,256,512,1,32,2,1,,Test 4364
,256,256,512,1,64,1,0,,Test 4365
,256,256,512,1,64,1,1,,Test 4366
,256,256,512,1,64,2,0,,Test 4367
,256,256,512,1,64,2,1,,Test 4368
,256,256,512,1,128,1,0,,Test 4369
,256,256,512,1,128,1,1,,Test 4370
,256,256,512,1,128,2,0,,Test 4371
,256,256,512,1,128,2,1,,Test 4372
,256,256,512,1,256,1,0,,Test 4373
,256,256,512,1,256,1,1,,Test 4374
,256,256,512,1,256,2,0,,Test 4375
,256,256,512,1,256,2,1,,Test 4376
,256,256,512,1,512,1,0,,Test 4377
,256,256,512,1,512,1,1,,Test 4378
,256,256,512,1,512,2,0,,Test 4379
,256,256,512,1,512,2,1,,Test 4380
,256,256,512,1,1024,1,0,,Test 4381
,256,256,512,1,1024,1,1,,Test 4382
,256,256,512,1,1024,2,0,,Test 4383
,256,256,512,1,1024,2,1,,Test 4384
,256,256,512,3,8,1,0,,Test 4385
,256,256,512,3,8,1,1,,Test 4386
,256,256,512,3,8,2,0,,Test 4387
,256,256,512,3,8,2,1,,Test 4388
,256,256,512,3,16,1,0,,Test 4389
,256,256,512,3,16,1,1,,Test 4390
,256,256,512,3,16,2,0,,Test 4391
,256,256,512,3,16,2,1,,Test 4392
,256,256,512,3,32,1,0,,Test 4393
,256,256,512,3,32,1,1,,Test 4394
,256,256,512,3,32,2,0,,Test 4395
,256,256,512,3,32,2,1,,Test 4396
,256,256,512,3,64,1,0,,Test 4397
,256,256,512,3,64,1,1,,Test 4398
,256,256,512,3,64,2,0,,Test 4399
,256,256,512,3,64,2,1,,Test 4400
,256,256,512,3,128,1,0,,Test 4401
,256,256,512,3,128,1,1,,Test 4402
,256,256,512,3,128,2,0,,Test 4403
,256,256,512,3,128,2,1,,Test 4404
,256,256,512,3,256,1,0,,Test 4405
,256,256,512,3,256,1,1,,Test 4406
,256,256,512,3,256,2,0,,Test 4407
,256,256,512,3,256,2,1,,Test 4408
,256,256,512,3,512,1,0,,Test 4409
,256,256,512,3,512,1,1,,Test 4410
,256,256,512,3,512,2,0,,Test 4411
,256,256,512,3,512,2,1,,Test 4412
,256,256,512,3,1024,1,0,,Test 4413
,256,256,512,3,1024,1,1,,Test 4414
,256,256,512,3,1024,2,0,,Test 4415
,256,256,512,3,1024,2,1,,Test 4416
,256,256,512,5,8,1,0,,Test 4417
,256,256,512,5,8,1,1,,Test 4418
,256,256,512,5,8,2,0,,Test 4419
,256,256,512,5,8,2,1,,Test 4420
,256,256,512,5,16,1,0,,Test 4421
,256,256,512,5,16,1,1,,Test 4422
,256,256,512,5,16,2,0,,Test 4423
,256,256,512,5,16,2,1,,Test 4424
,256,256,512,5,32,1,0,,Test 4425
,256,256,512,5,32,1,1,,Test 4426
,256,256,512,5,32,2,0,,Test 4427
,256,256,512,5,32,2,1,,Test 4428
,256,256,512,5,64,1,0,,Test 4429
,256,256,512,5,64,1,1,,Test 4430
,256,256,512,5,64,2,0,,Test 4431
,256,256,512,5,64,2,1,,Test 4432
,256,256,512,5,128,1,0,,Test 4433
,256,256,512,5,128,1,1,,Test 4434
,256,256,512,5,128,2,0,,Test 4435
,256,256,512,5,128,2,1,,Test 4436
